"","id","A biblioteca disp<U+00F4>s das refer<U+00EA>ncias bibliogr<U+00E1>ficas que os estudantes necessitaram.","A coordenacao do curso esteve disponivel para orientacao acad<U+00EA>mica dos estudantes.","A fundamentacao teorica oferecida no curso de Licenciatura foi suficiente para sua compreensao sobre a educacao escolar e sua preparacao para o exercicio da doc<U+00EA>ncia?","A instituicao contou com biblioteca virtual ou conferiu acesso a obras disponiveis em acervos virtuais.","A instituicao disp<U+00F4>s de quantidade suficiente de funcion<U+00E1>rios para o apoio administrativo e acad<U+00EA>mico.","A instituicao disp<U+00F4>s de refeitorio, cantina e banheiros em condicoes adequadas que atenderam as necessidades dos seus usu<U+00E1>rios.","A instituicao ofereceu oportunidades para os estudantes atuarem como representantes em orgaos colegiados.","A instituicao promoveu atividades de cultura, de lazer e de interacao social.","Alguem em sua familia concluiu um curso superior?","Algum dos grupos abaixo foi determinante para voc<U+00EA> enfrentar dificuldades durante seu curso superior e conclui-lo?","Ao longo da sua trajetoria acad<U+00EA>mica, voc<U+00EA> recebeu algum tipo de auxilio perman<U+00EA>ncia? No caso de haver mais de uma opcao, marcar apenas a bolsa de maior duracao.","bolsa","As atividades acad<U+00EA>micas desenvolvidas dentro e fora da sala de aula possibilitaram reflexao, conviv<U+00EA>ncia e respeito <U+00E0> diversidade.","As atividades pr<U+00E1>ticas foram suficientes para relacionar os conteudos do curso com a pr<U+00E1>tica, contribuindo para sua formacao profissional.","As atividades realizadas durante seu trabalho de conclusao de curso contribuiram para qualificar sua formacao profissional","As avaliacoes da aprendizagem realizadas durante o curso foram compativeis com os conteudos ou temas trabalhados pelos professores.","As condicoes de infraestrutura das salas de aula foram adequadas.","As disciplinas cursadas contribuiram para sua formacao integral, como cidadao e profissional.","As metodologias de ensino utilizadas no curso desafiaram voc<U+00EA> a aprofundar conhecimentos e desenvolver compet<U+00EA>ncias reflexivas e criticas.","As refer<U+00EA>ncias bibliogr<U+00E1>ficas indicadas pelos professores nos planos de ensino contribuiram para seus estudos e aprendizagens.","As relacoes professor-aluno ao longo do curso estimularam voc<U+00EA> a estudar e aprender.","Ate que etapa de escolarizacao seu pai concluiu?","Ate que etapa de escolarizacao sua mae concluiu?","Durante o curso de graduacao voc<U+00EA> participou de programas e/ou atividades curriculares no exterior?","Em qual etapa/modalidade de ensino voc<U+00EA> realizou seu est<U+00E1>gio curricular obrigatorio?","Em qual turno voc<U+00EA> realizou o est<U+00E1>gio curricular obrigatorio?","Em que instituicao voc<U+00EA> realizou seu est<U+00E1>gio curricular obrigatorio? Assinale a alternativa mais relevante para voc<U+00EA>.","Em que tipo de escola voc<U+00EA> cursou o ensino medio?","Em que unidade da Federacao voc<U+00EA> concluiu o ensino medio?","Excetuando-se os livros indicados na bibliografia do seu curso, quantos livros voc<U+00EA> leu neste ano?","Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensao universit<U+00E1>ria.","Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciacao cientifica e de atividades que estimularam a investigacao acad<U+00EA>mica.","Foram oferecidas oportunidades para os estudantes realizarem intercambios e/ou est<U+00E1>gios fora do pais.","Foram oferecidas oportunidades para os estudantes realizarem intercambios e/ou est<U+00E1>gios no pais.","Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formacao.","No curso voc<U+00EA> teve oportunidade de aprender a trabalhar em equipe.","No decorrer do est<U+00E1>gio curricular obrigatorio, voc<U+00EA> teve adequado acompanhamento de um ou mais professores da instituicao em que estagiou?","No decorrer do est<U+00E1>gio curricular obrigatorio, voc<U+00EA> teve suficiente orientacao e supervisao de professores do seu curso?","O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.","O curso contribuiu para o desenvolvimento da sua consCiencia etica para o exercicio profissional.","O curso contribuiu para voc<U+00EA> ampliar sua capacidade de comunicacao nas formas oral e escrita.","O curso disponibilizou monitores ou tutores para auxiliar os estudantes.","O curso exigiu de voc<U+00EA> organizacao e dedicacao frequente aos estudos.","O curso favoreceu a articulacao do conhecimento teorico com atividades pr<U+00E1>ticas.","O curso ofereceu condicoes para os estudantes participarem de eventos internos e/ou externos <U+00E0> instituicao.","O curso possibilitou aumentar sua capacidade de reflexao e argumentacao.","O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre solucoes para problemas da sociedade.","O curso propiciou acesso a conhecimentos atualizados e/ou contemporaneos em sua <U+00E1>rea de formacao.","O curso propiciou experi<U+00EA>ncias de aprendizagem inovadoras.","O est<U+00E1>gio supervisionado proporcionou experi<U+00EA>ncias diversificadas para a sua formacao.","Onde e com quem voc<U+00EA> mora atualmente?","Onde voc<U+00EA> pretende atuar daqui a cinco anos?","Os ambientes e equipamentos destinados as aulas pr<U+00E1>ticas foram adequados ao curso.","Os conteudos abordados nas disciplinas do curso favoreceram sua atuacao em est<U+00E1>gios ou em atividades de iniciacao profissional.","Os equipamentos e materiais disponiveis para as aulas pr<U+00E1>ticas foram adequados para a quantidade de estudantes.","Os estudantes participaram de avaliacoes periodicas do curso (disciplinas, atuacao dos professores, infraestrutura).","Os planos de ensino apresentados pelos professores contribuiram para o desenvolvimento das atividades acad<U+00EA>micas e para seus estudos.","Os professores apresentaram disponibilidade para atender os estudantes fora do hor<U+00E1>rio das aulas.","Os professores demonstraram dominio dos conteudos abordados nas disciplinas.","Os professores utilizaram tecnologias da informacao e comunicacao (TICs) como estrategia de ensino (projetor multimidia, laboratorio de inform<U+00E1>tica, ambiente virtual de aprendizagem).","Qual a principal razao para voc<U+00EA> ter escolhido a Licenciatura?","Qual a principal razao para voc<U+00EA> ter escolhido a sua instituicao de educacao superior?","renda","Qual a sua nacionalidade?","situacao_trabalho","situacao_financeira","Qual e a sua cor ou raca?","Qual modalidade de ensino medio voc<U+00EA> concluiu?","Qual o principal motivo para voc<U+00EA> ter escolhido este curso?","Qual o seu estado civil?","Quantas horas de est<U+00E1>gio curricular obrigatorio voc<U+00EA> integralizou?","horas_estudo","Quantas pessoas da sua familia moram com voc<U+00EA>? Considere seus pais, irmaos, c<U+00F4>njuge, filhos e outros parentes que moram na mesma casa com voc<U+00EA>.","Que tipo de bolsa de estudos ou financiamento do curso voc<U+00EA> recebeu para custear todas ou a maior parte das mensalidades? No caso de haver mais de uma opcao, marcar apenas a bolsa de maior duracao.","Quem lhe deu maior incentivo para cursar a graduacao?","Se voc<U+00EA> tem experi<U+00EA>ncia no magisterio, em qual etapa/modalidade atuou? Assinale a alternativa mais relevante para voc<U+00EA>.","Seu ingresso no curso de graduacao se deu por meio de politicas de acao afirmativa ou inclusao social?","Voc<U+00EA> j<U+00E1> tem experi<U+00EA>ncia profissional no magisterio, qual a forma de contrato? Assinale a alternativa mais relevante para voc<U+00EA>.","Voc<U+00EA> pretende exercer o magisterio apos o termino do curso?","Voc<U+00EA> teve oportunidade de aprendizado de idioma estrangeiro na Instituicao?","Voc<U+00EA> vivenciou, durante o curso de graduacao, experi<U+00EA>ncias pedagogicas que gostaria de proporcionar aos seus futuros alunos?","NU_ANO","CO_IES","CO_CATEGAD","CO_ORGACAD","CO_GRUPO","CO_CURSO","CO_MODALIDADE","CO_MUNIC_CURSO","CO_UF_CURSO","CO_REGIAO_CURSO","NU_IDADE","TP_SEXO","ANO_FIM_EM","ANO_IN_GRAD","CO_TURNO_GRADUACAO","TP_INSCRICAO_ADM","TP_INSCRICAO","TP_PRES","TP_SCE_D1","TP_SCE_D2","TP_SCE_D3","NT_GER","NT_FG","NT_OBJ_FG","NT_DIS_FG","NT_FG_D1","NT_FG_D1_PT","NT_FG_D1_CT","NT_FG_D2","NT_FG_D2_PT","NT_FG_D2_CT","NT_CE","CO_RS_I9","NOME_CURSO","Codigo Mantenedora","CNPJ","Natureza Juridica","Instituicao(IES)","Sigla","Endereco","Municipio","UF","Organizacao Acad<U+00EA>mica","Categoria","Categoria Administrativa","IGC","Ano IGC","area_curso","totalAreaCurso"
"417",436,5,6,NA,NA,5,2,1,4,"Sim","Pais","Nenhum","Nenhum",6,2,6,4,5,4,3,5,1,"Ensino Medio","Ensino Superior - Graduacao","Nao participei",NA,NA,NA,"Todo em escola privada (particular)","Cear<U+00E1> (CE)                                                          50","Um ou dois",4,3,1,1,1,5,NA,NA,5,4,4,6,6,2,2,5,5,3,3,4,"Em casa ou apartamento, sozinho",NA,5,NA,4,5,4,5,5,5,NA,"Gratuidade","D - (R$ 4.216,51 a R$ 5.622,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Parda","Ensino medio tradicional","Influ<U+00EA>ncia familiar","Solteiro(a)",NA,1,"Nenhuma","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Sim, parte na modalidade presencial e parte na modalidade semipresencial",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,25,"M",2009,2011,3,0,1,555,555,555,333,69.6,68,75,57.5,63,75,60,52,80,45,70.1,"D","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"418",437,5,3,NA,6,3,4,5,6,"Sim","Pais","Nenhum","Nenhum",6,4,2,4,4,2,2,2,4,"Ensino Superior - Graduacao","Ensino Superior - Graduacao","Sim, Programa Ciencia sem Fronteiras",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","De seis a oito",4,3,1,3,4,1,NA,NA,2,2,1,4,2,5,5,1,2,4,3,2,"Em casa ou apartamento, com pais e/ou parentes",NA,4,3,4,6,3,2,3,2,NA,"Qualidade/reputacao","B - (R$ 1.405,51 a R$ 2.811,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)",NA,1,"Duas","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Nao",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,25,"M",2009,2010,3,0,1,555,555,555,555,56.7,64.1,62.5,66.5,79,75,80,54,70,50,54.2,"D","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"419",438,2,2,NA,1,3,2,1,NA,"Sim","Pais","Nenhum","Nenhum",2,1,4,2,4,2,1,2,1,"Pos-graduacao","Ensino Superior - Graduacao","Nao participei",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","Um ou dois",4,3,5,2,1,3,NA,NA,3,2,2,4,5,5,4,1,1,2,2,2,"Em casa ou apartamento, com pais e/ou parentes",NA,3,2,3,1,1,2,3,6,NA,"Qualidade/reputacao","G - (mais de R$ 2.8110,00)","Brasileira","Trabalho ate 20 horas semanais","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Branca","Ensino medio tradicional","Influ<U+00EA>ncia familiar","Solteiro(a)",NA,1,"Quatro","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Sim, somente na modalidade presencial",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,25,"M",2010,2010,3,0,1,555,555,555,555,50,49.8,50,49.5,67,75,65,32,80,20,50,"C","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"420",439,3,6,NA,1,5,1,5,1,"Sim","Pais","Nenhum","Bolsa de iniciacao cientifica",6,4,NA,6,4,6,6,5,6,"Ensino Superior - Graduacao","Ensino Superior - Graduacao","Sim, Programa Ciencia sem Fronteiras",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","Nenhum",6,6,6,NA,5,6,NA,NA,4,6,6,6,6,4,5,5,5,5,5,5,"Em casa ou apartamento, com pais e/ou parentes",NA,4,6,4,6,6,6,5,6,NA,"Qualidade/reputacao","B - (R$ 1.405,51 a R$ 2.811,00)","Brasileira","Nao estou trabalhando","Tenho renda, mas recebo ajuda da familia ou de outras pessoas para financiar meus gastos","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)",NA,1,"Uma","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Nao",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,25,"F",2010,2011,3,0,1,555,555,555,555,70.1,85.5,87.5,82.5,70,90,65,95,75,100,64.9,"E","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"421",440,3,5,NA,1,3,4,5,4,"Sim","Nao recebi apoio para enfrentar dificuldades","Auxilio moradia","Bolsa de monitoria/tutoria",5,4,6,5,4,4,3,5,4,"Ensino Fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Pos-graduacao","Nao participei",NA,NA,NA,"Todo em escola publica","Paraiba (PB)                                                      52","Mais de oito",6,6,1,1,4,5,NA,NA,6,5,6,6,6,6,5,5,6,5,5,5,"Em casa ou apartamento, com pais e/ou parentes",NA,4,4,3,5,5,6,4,2,NA,"Gratuidade","B - (R$ 1.405,51 a R$ 2.811,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados por programas governamentais","Parda","Ensino medio tradicional","Outro motivo","Solteiro(a)",NA,1,"Uma","Nenhum, pois meu curso e gratuito","Ninguem",NA,"Nao",NA,NA,"Nao",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,27,"M",2007,2016,3,0,1,555,555,555,555,39.1,75.6,75,76.5,60,60,60,93,65,100,26.9,"B","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"422",441,6,6,NA,6,6,6,2,4,"Sim","Nao tive dificuldade","Nenhum","Nenhum",6,3,4,4,6,5,3,5,2,"Ensino Medio","Ensino Superior - Graduacao","Nao participei",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","De tres a cinco",4,1,4,5,4,6,NA,NA,3,4,3,6,5,2,2,6,6,3,3,6,"Em casa ou apartamento, com pais e/ou parentes",NA,6,5,6,5,4,6,6,6,NA,"Qualidade/reputacao","E - (R$ 5.622,01 a R$ 9.370,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)",NA,1,"Cinco","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Sim, somente na modalidade presencial",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,23,"F",2010,2012,3,0,1,555,555,555,555,60.8,67.1,62.5,74,53,65,50,95,75,100,58.7,"E","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"423",442,5,6,NA,4,5,4,5,4,"Sim","Pais","Nenhum","Nenhum",5,5,5,5,5,5,5,5,3,"Ensino Superior - Graduacao","Ensino medio","Sim, Programa Ciencia sem Fronteiras",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","Um ou dois",5,4,6,5,5,5,NA,NA,5,6,6,5,5,5,4,5,5,5,5,5,"Em casa ou apartamento, com outras pessoas (incluindo republica)",NA,5,5,5,5,4,5,4,4,NA,"Gratuidade","E - (R$ 5.622,01 a R$ 9.370,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)",NA,1,"Quatro","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Sim, somente na modalidade presencial",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,24,"M",2010,2011,3,0,1,555,555,555,555,67.8,62.9,62.5,63.5,34,50,30,93,65,100,69.4,"E","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"424",443,4,5,NA,NA,3,2,3,NA,"Sim","Pais","Nenhum","Outro tipo de bolsa acad<U+00EA>mica",4,2,6,4,3,4,4,4,4,"Ensino Superior - Graduacao","Ensino Superior - Graduacao","Sim, Programa Ciencia sem Fronteiras",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","Nenhum",5,5,6,2,4,6,NA,NA,5,4,6,6,6,2,4,5,5,3,3,6,"Em casa ou apartamento, com pais e/ou parentes",NA,4,4,4,6,4,4,5,4,NA,"Qualidade/reputacao","E - (R$ 5.622,01 a R$ 9.370,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Branca","Ensino medio tradicional","Vocacao","Solteiro(a)",NA,1,"Quatro","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Sim, somente na modalidade presencial",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,23,"M",2010,2011,3,0,1,555,555,555,555,54.3,56.8,50,67,63,55,65,71,75,70,53.5,"B","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"425",444,5,5,NA,5,5,5,5,5,"Sim","Pais","Nenhum","Nenhum",5,5,5,5,5,6,5,5,5,"Ensino Superior - Graduacao","Ensino Superior - Graduacao","Nao participei",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","Um ou dois",5,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,"Em casa ou apartamento, sozinho",NA,5,5,5,5,5,5,5,5,NA,"Qualidade/reputacao","E - (R$ 5.622,01 a R$ 9.370,00)","Brasileira","Trabalho eventualmente","Tenho renda, mas recebo ajuda da familia ou de outras pessoas para financiar meus gastos","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)",NA,1,"Nenhuma","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Nao",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,22,"M",2011,2012,3,0,1,555,555,555,555,65,60.7,62.5,58,48,80,40,68,40,75,66.4,"D","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"426",445,1,5,NA,3,4,2,NA,4,"Sim","Pais","Nenhum","Nenhum",6,5,4,5,2,4,4,4,3,"Ensino Superior - Graduacao","Pos-graduacao","Sim, Programa Ciencia sem Fronteiras",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","Um ou dois",5,5,6,6,5,6,NA,NA,4,6,5,6,6,3,5,4,4,4,2,6,"Em casa ou apartamento, com pais e/ou parentes",NA,4,4,1,6,4,5,5,6,NA,"Qualidade/reputacao","E - (R$ 5.622,01 a R$ 9.370,00)","Brasileira","Nao estou trabalhando","Tenho renda, mas recebo ajuda da familia ou de outras pessoas para financiar meus gastos","Branca","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)",NA,1,"tres","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Sim, somente na modalidade presencial",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,24,"M",2010,2011,3,0,1,555,555,555,555,66.8,80.1,87.5,69,63,75,60,75,95,70,62.4,"D","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"427",446,3,4,NA,4,5,3,3,1,"Sim","Pais","Nenhum","Nenhum",4,3,5,4,4,6,5,5,4,"Ensino Superior - Graduacao","Ensino medio","Nao participei",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","De seis a oito",4,4,5,5,2,6,NA,NA,5,4,5,4,5,3,4,5,5,3,3,NA,"Em casa ou apartamento, com pais e/ou parentes",NA,4,4,3,4,4,3,4,5,NA,"Qualidade/reputacao","C - (R$ 2.811,01 a R$ 4.216,50)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Parda","Ensino medio tradicional","Outro motivo","Solteiro(a)",NA,1,"Duas","Nenhum, pois meu curso e gratuito","Pais",NA,"Sim, por sistema diferente dos anteriores",NA,NA,"Nao",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,27,"M",2008,2010,3,0,1,555,555,333,333,46.3,37.5,62.5,0,0,0,0,0,0,0,49.2,"B","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"428",447,5,4,NA,NA,4,3,4,1,"Sim","Nao tive dificuldade","Nenhum","Bolsa de iniciacao cientifica",5,3,4,4,4,4,5,5,5,"Ensino Superior - Graduacao","Ensino Superior - Graduacao","Nao participei",NA,NA,NA,"Todo em escola privada (particular)","Pernambuco (PE)                                           53","De tres a cinco",5,5,4,2,4,6,NA,NA,6,6,6,5,5,2,4,6,6,4,5,5,"Em casa ou apartamento, com outras pessoas (incluindo republica)",NA,3,3,3,4,4,4,5,4,NA,"Gratuidade","B - (R$ 1.405,51 a R$ 2.811,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Parda","Ensino medio tradicional","Valorizacao profissional","Solteiro(a)",NA,1,"Uma","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Sim, parte na modalidade presencial e parte na modalidade semipresencial",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,23,"M",2010,2012,3,0,1,555,555,555,555,45.1,55.8,50,64.5,58,70,55,71,75,70,41.5,"C","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"429",448,6,3,NA,NA,5,5,NA,NA,"Sim","Colegas de curso ou amigos","Nenhum","Nenhum",NA,2,3,4,5,5,3,5,3,"Pos-graduacao","Ensino medio","Sim, Programa Ciencia sem Fronteiras",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","De tres a cinco",5,5,6,6,3,5,NA,NA,4,4,3,6,4,2,4,4,4,4,2,5,"Em casa ou apartamento, com pais e/ou parentes",NA,5,4,4,5,2,5,5,6,NA,"Proximidade da minha resid<U+00EA>ncia","F - (R$ 9.370,01 a R$ 28.110,00)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Branca","Ensino medio tradicional","Valorizacao profissional","Solteiro(a)",NA,1,"Duas","Nenhum, pois meu curso e gratuito","Ninguem",NA,"Nao",NA,NA,"Nao",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,24,"M",2010,2011,3,0,1,555,333,555,555,73.6,45,75,0,0,0,0,0,0,0,83.1,"C","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"430",449,6,5,NA,NA,4,4,NA,4,"Sim","Pais","Nenhum","Nenhum",6,5,6,5,5,6,5,6,5,"Ensino Medio","Ensino medio","Nao participei",NA,NA,NA,"Todo em escola privada (particular)","Paraiba (PB)                                                      52","De tres a cinco",5,5,NA,NA,4,6,NA,NA,6,6,6,5,6,5,5,6,6,5,5,6,"Em casa ou apartamento, com outras pessoas (incluindo republica)",NA,5,6,5,5,5,4,5,5,NA,"Gratuidade","D - (R$ 4.216,51 a R$ 5.622,00)","Brasileira","Trabalho eventualmente","Tenho renda, mas recebo ajuda da familia ou de outras pessoas para financiar meus gastos","Branca","Ensino medio tradicional","Outro motivo","Solteiro(a)",NA,1,"Nenhuma","Nenhum, pois meu curso e gratuito","Pais",NA,"Nao",NA,NA,"Nao",NA,2017,2564,1,10028,5710,13439,1,2504009,25,2,24,"M",2011,2012,3,0,1,555,555,555,555,73.4,60.2,75,38,0,0,0,76,80,75,77.8,"D","Engenharia Civil",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
